source,platform,task_title,description,url,country,language,currency,payment_type,reward,estimated_hours,required_skills,execution_probability,payment_probability,receipt_probability,competition_score,expected_roi,repeatability,requires_human_action,status,discovered_at,last_checked,discovery_score,promotion_score,promotion_status,promotion_reason
GitHub,GitHub,🎯 Prevent connection state corruption when CopyFrom is interrupted by context cancellation,https://github.com/Thomasuw10/pgx/issues/1,https://github.com/Thomasuw10/pgx/issues/1,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.112924+00:00,2026-07-17T19:43:33.112924+00:00,,,,
GitHub,GitHub,🎯 Fix race condition between `Registry.Unregister` and concurrent `Registry.Gather` leading to partial metric scrapes,https://github.com/RyanAdam60/client_golang/issues/1,https://github.com/RyanAdam60/client_golang/issues/1,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.112924+00:00,2026-07-17T19:43:33.112924+00:00,,,,
GitHub,GitHub,🎯 Fix Deadlock When Running Job Attempts Self-Removal via RemoveByReference,https://github.com/RyanAdam60/gocron/issues/1,https://github.com/RyanAdam60/gocron/issues/1,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.112924+00:00,2026-07-17T19:43:33.112924+00:00,,,,
GitHub,GitHub,🎯 Fix Struct Metadata Cache Collision for Distinct Structs Sharing Anonymous Embedded Structs,https://github.com/RyanAdam60/validator/issues/1,https://github.com/RyanAdam60/validator/issues/1,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.112924+00:00,2026-07-17T19:43:33.112924+00:00,,,,
GitHub,GitHub,🎯 Prevent validation state and claim leakage when reusing Claims instances in ParseWithClaims,https://github.com/RyanAdam60/jwt/issues/1,https://github.com/RyanAdam60/jwt/issues/1,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.112924+00:00,2026-07-17T19:43:33.112924+00:00,,,,
GitHub,GitHub,🎯 Fix: Request body is lost on retries when using `io.Reader`,https://github.com/RyanAdam60/resty/issues/1,https://github.com/RyanAdam60/resty/issues/1,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.112924+00:00,2026-07-17T19:43:33.112924+00:00,,,,
GitHub,GitHub,🎯 Prevent Transparent Retries of Pipelines Containing Non-Idempotent Commands on Connection Reset,https://github.com/RyanAdam60/go-redis/issues/1,https://github.com/RyanAdam60/go-redis/issues/1,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.112924+00:00,2026-07-17T19:43:33.112924+00:00,,,,
GitHub,GitHub,修复 Open Library 借阅页面渲染,https://github.com/Open-Source-Bazaar/Open-Source-Bazaar.github.io/issues/98,https://github.com/Open-Source-Bazaar/Open-Source-Bazaar.github.io/issues/98,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,对接【开源图书馆】飞书多维表格 API,https://github.com/Open-Source-Bazaar/Open-Source-Bazaar.github.io/issues/96,https://github.com/Open-Source-Bazaar/Open-Source-Bazaar.github.io/issues/96,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,提升【开源市集】官网 SSG 构建速度,https://github.com/Open-Source-Bazaar/Wiki/issues/2,https://github.com/Open-Source-Bazaar/Wiki/issues/2,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[harnessclaw/harnessclaw] [Reward] HarnessClaw 体验测评（任一场景） #2,https://github.com/Vikingr2023/awesome-agent-bounties/issues/168,https://github.com/Vikingr2023/awesome-agent-bounties/issues/168,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[aLexzzz430/Cognitive-OS] [ Bounty $3k ] [ Research ] Collect and compare AI-generated,https://github.com/Vikingr2023/awesome-agent-bounties/issues/167,https://github.com/Vikingr2023/awesome-agent-bounties/issues/167,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Open-Source-Bazaar/Open-Source-Bazaar.github.io] 开源市集代码贡献指南,https://github.com/Vikingr2023/awesome-agent-bounties/issues/166,https://github.com/Vikingr2023/awesome-agent-bounties/issues/166,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Open-Source-Bazaar/Open-Source-Bazaar.github.io] [Reward] Bot Killer,https://github.com/Vikingr2023/awesome-agent-bounties/issues/165,https://github.com/Vikingr2023/awesome-agent-bounties/issues/165,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[idea2app/MobX-GitHub] MobX-GitHub 新增 Git Tree API 封装类,https://github.com/Vikingr2023/awesome-agent-bounties/issues/164,https://github.com/Vikingr2023/awesome-agent-bounties/issues/164,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [cpagent78/crawler-network] [P3] 크롤러 피드백 API + 학습 로직,https://github.com/Vikingr2023/awesome-agent-bounties/issues/146,https://github.com/Vikingr2023/awesome-agent-bounties/issues/146,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [cpagent78/crawler-netw,https://github.com/Vikingr2023/awesome-agent-bounties/issues/144,https://github.com/Vikingr2023/awesome-agent-bounties/issues/144,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [Open-Source-Bazaar/Ope,https://github.com/Vikingr2023/awesome-agent-bounties/issues/143,https://github.com/Vikingr2023/awesome-agent-bounties/issues/143,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [Digital-Nomad-Home/Lin,https://github.com/Vikingr2023/awesome-agent-bounties/issues/142,https://github.com/Vikingr2023/awesome-agent-bounties/issues/142,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [Digital-Nomad-Home/Lin,https://github.com/Vikingr2023/awesome-agent-bounties/issues/141,https://github.com/Vikingr2023/awesome-agent-bounties/issues/141,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [Digital-Nomad-Home/Lin,https://github.com/Vikingr2023/awesome-agent-bounties/issues/140,https://github.com/Vikingr2023/awesome-agent-bounties/issues/140,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [Open-Source-Bazaar/Ope,https://github.com/Vikingr2023/awesome-agent-bounties/issues/139,https://github.com/Vikingr2023/awesome-agent-bounties/issues/139,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [Open-Source-Bazaar/Ope,https://github.com/Vikingr2023/awesome-agent-bounties/issues/137,https://github.com/Vikingr2023/awesome-agent-bounties/issues/137,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Vikingr2023/awesome-agent-bounties] [idea2app/MobX-GitHub] ,https://github.com/Vikingr2023/awesome-agent-bounties/issues/135,https://github.com/Vikingr2023/awesome-agent-bounties/issues/135,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [idea2app/MobX-GitHub] MobX-GitHub 新增 Git Tree API 封装类,https://github.com/Vikingr2023/awesome-agent-bounties/issues/101,https://github.com/Vikingr2023/awesome-agent-bounties/issues/101,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Open-Source-Bazaar/Open-Source-Bazaar.github.io] [Reward] B,https://github.com/Vikingr2023/awesome-agent-bounties/issues/100,https://github.com/Vikingr2023/awesome-agent-bounties/issues/100,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Open-Source-Bazaar/Open-Source-Bazaar.github.io] 开源市集代码贡献指南,https://github.com/Vikingr2023/awesome-agent-bounties/issues/99,https://github.com/Vikingr2023/awesome-agent-bounties/issues/99,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Digital-Nomad-Home/LinJuLi-MiniApp] 开源悬赏平台增加“交易”功能,https://github.com/Vikingr2023/awesome-agent-bounties/issues/97,https://github.com/Vikingr2023/awesome-agent-bounties/issues/97,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Digital-Nomad-Home/LinJuLi-MiniApp] 开发开源悬赏平台“代币交易所” 功能,https://github.com/Vikingr2023/awesome-agent-bounties/issues/96,https://github.com/Vikingr2023/awesome-agent-bounties/issues/96,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Digital-Nomad-Home/LinJuLi-MiniApp] 开发开源悬赏平台的“权益商城”功能,https://github.com/Vikingr2023/awesome-agent-bounties/issues/95,https://github.com/Vikingr2023/awesome-agent-bounties/issues/95,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [Open-Source-Bazaar/Open-Source-Bazaar.github.io] 基于 OCToken,https://github.com/Vikingr2023/awesome-agent-bounties/issues/94,https://github.com/Vikingr2023/awesome-agent-bounties/issues/94,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Vikingr2023/awesome-agent-bounties] [cpagent78/crawler-network] [P3] 크롤러 피드백 API + 학습 로직,https://github.com/Vikingr2023/awesome-agent-bounties/issues/93,https://github.com/Vikingr2023/awesome-agent-bounties/issues/93,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[cpagent78/crawler-network] [P3] 크롤러 피드백 API + 학습 로직,https://github.com/Vikingr2023/awesome-agent-bounties/issues/58,https://github.com/Vikingr2023/awesome-agent-bounties/issues/58,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Open-Source-Bazaar/Open-Source-Bazaar.github.io] 基于 OCToken NFT 机制实现【开放协作人奖】颁发程序,https://github.com/Vikingr2023/awesome-agent-bounties/issues/57,https://github.com/Vikingr2023/awesome-agent-bounties/issues/57,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Digital-Nomad-Home/LinJuLi-MiniApp] 开发开源悬赏平台的“权益商城”功能,https://github.com/Vikingr2023/awesome-agent-bounties/issues/56,https://github.com/Vikingr2023/awesome-agent-bounties/issues/56,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Digital-Nomad-Home/LinJuLi-MiniApp] 开发开源悬赏平台“代币交易所” 功能,https://github.com/Vikingr2023/awesome-agent-bounties/issues/55,https://github.com/Vikingr2023/awesome-agent-bounties/issues/55,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,[Digital-Nomad-Home/LinJuLi-MiniApp] 开源悬赏平台增加“交易”功能,https://github.com/Vikingr2023/awesome-agent-bounties/issues/54,https://github.com/Vikingr2023/awesome-agent-bounties/issues/54,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:33.652831+00:00,2026-07-17T19:43:33.652831+00:00,,,,
GitHub,GitHub,feat(trusty-gworkspace): reload oauth_client.json on invalid_client refresh failure — stale in-memory client creds outlive on-disk fix,https://github.com/bobmatnyc/trusty-tools/issues/2946,https://github.com/bobmatnyc/trusty-tools/issues/2946,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Space in mod jar leads to 403 Forbidden,https://github.com/itzg/docker-minecraft-server/issues/4177,https://github.com/itzg/docker-minecraft-server/issues/4177,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,"[Issue]: v2.3.3 — NovelAI style plate: ""Choose image"" blanks the connection editor panel, image can never be set",https://github.com/Pasta-Devs/Marinara-Engine/issues/3757,https://github.com/Pasta-Devs/Marinara-Engine/issues/3757,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,test_ 2026-07-17T19:41:30Z,https://github.com/integrationMCTaw1va/integrationMCT/issues/127639,https://github.com/integrationMCTaw1va/integrationMCT/issues/127639,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Nil pointer crash when bbolt reopen fails during compaction on_start,https://github.com/open-telemetry/opentelemetry-collector-contrib/issues/49735,https://github.com/open-telemetry/opentelemetry-collector-contrib/issues/49735,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,"Startup and launch-path hardening: unguarded mouse mode, unverified gh termination on refresh timeout, stale solve chooser clobbers an attached session",https://github.com/coghex/kanban/issues/40,https://github.com/coghex/kanban/issues/40,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,[backend] [MEDIUM] Dashboard shows no tokens/cost for sdlc fix (fix-issue) runs,https://github.com/fxmartin/claude-code-config/issues/477,https://github.com/fxmartin/claude-code-config/issues/477,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,"[Bug] upon death in ashad, you do not go to the church.  you transport to the oasis area of the map.",https://github.com/jasona/darkwind-public/issues/1235,https://github.com/jasona/darkwind-public/issues/1235,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Fix freeze on loading installed modules,https://github.com/KSP-CKAN/CKAN/pull/4695,https://github.com/KSP-CKAN/CKAN/pull/4695,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,bug(daemon): GIT_DIR/GIT_WORK_TREE containment pin leaks into every subprocess of a --worktree session,https://github.com/theshadow27/mcp-cli/issues/2919,https://github.com/theshadow27/mcp-cli/issues/2919,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,fix: worker /execute returns 403 invalid token principal,https://github.com/srallapally/iga-scheduler-backend/issues/44,https://github.com/srallapally/iga-scheduler-backend/issues/44,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,[spawn] False 'failed to start' + 'No conversation found' on duplicate-concurrent spawn,https://github.com/alondero/buildmesh/issues/866,https://github.com/alondero/buildmesh/issues/866,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Hands-free can falsely lock in when the first press is refused at the missing-model gate,https://github.com/saurabhav88/EnviousWispr/issues/1631,https://github.com/saurabhav88/EnviousWispr/issues/1631,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,webgpt: submit-output-contract failed — WebGPT returned no unified diff and no finished-file zip,https://github.com/grahama1970/agent-skills/issues/173,https://github.com/grahama1970/agent-skills/issues/173,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Legacy chat deprecation warning; opt into TextChatService,https://github.com/noelmom/fireteamlabs/issues/32,https://github.com/noelmom/fireteamlabs/issues/32,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Hardening: reject RFC 8215 local-use translation prefix in remote image URLs,https://github.com/marmot-protocol/whitenoise-mac/issues/541,https://github.com/marmot-protocol/whitenoise-mac/issues/541,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,"SYCL build: runtime server aborts (std::terminate) on a host with no GPU, failing 9 CPU-only tests",https://github.com/iowarp/clio-core/issues/765,https://github.com/iowarp/clio-core/issues/765,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,[elredactor]-feature/sql_db-#42,https://github.com/centrocampista/elredactor/issues/16,https://github.com/centrocampista/elredactor/issues/16,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Bug: Mug 2 becomes unavailable on full update when MUG_NAME characteristic fc540001 is missing,https://github.com/sopelj/hass-ember-mug-component/issues/142,https://github.com/sopelj/hass-ember-mug-component/issues/142,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Wire custom volume scope to background summarization,https://github.com/joshbotts/FRUS-Explorer/issues/367,https://github.com/joshbotts/FRUS-Explorer/issues/367,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,testStep may report stale pass/fail results when derived .prg/.vs/.specOut already exist,https://github.com/c64lib/gradle-retro-assembler-plugin/issues/175,https://github.com/c64lib/gradle-retro-assembler-plugin/issues/175,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,Title unreadable on iOS 27,https://github.com/Aidoku/Aidoku/issues/1028,https://github.com/Aidoku/Aidoku/issues/1028,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,BUG: rate-limits on complex queries to GraphQL API,https://github.com/cicirello/user-statistician/issues/315,https://github.com/cicirello/user-statistician/issues/315,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.589666+00:00,2026-07-17T19:43:34.589666+00:00,,,,
GitHub,GitHub,fix(playback): keep DASH player alive across queue advance in background,https://github.com/carlelieser/aria/pull/61,https://github.com/carlelieser/aria/pull/61,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.590666+00:00,2026-07-17T19:43:34.590666+00:00,,,,
GitHub,GitHub,"[Bug]: Media error when selecting some playlist in ""Add Media"" menu",https://github.com/isyuricunha/yumusic-garmin-music-app/issues/21,https://github.com/isyuricunha/yumusic-garmin-music-app/issues/21,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.590666+00:00,2026-07-17T19:43:34.590666+00:00,,,,
GitHub,GitHub,[Bug]: Disabling options in a mod leaves the files in the deploy location,https://github.com/NiceneNerd/UKMM/issues/335,https://github.com/NiceneNerd/UKMM/issues/335,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.590666+00:00,2026-07-17T19:43:34.590666+00:00,,,,
GitHub,GitHub,[Bug]: case-colliding ProfileMenu paths prevent clean Windows checkouts,https://github.com/topoteretes/cognee/issues/4113,https://github.com/topoteretes/cognee/issues/4113,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.590666+00:00,2026-07-17T19:43:34.590666+00:00,,,,
GitHub,GitHub,"[MODEL]  Claude refused accept that you could solve an equation using the transitive property of math, where a formula with 2 known values and one unknown could be used to calculate the unknown value",https://github.com/anthropics/claude-code/issues/78637,https://github.com/anthropics/claude-code/issues/78637,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.590666+00:00,2026-07-17T19:43:34.590666+00:00,,,,
GitHub,GitHub,"Live transcripts force-scroll to the bottom on every output event, making scrollback unreadable while an agent runs",https://github.com/coghex/kanban/issues/39,https://github.com/coghex/kanban/issues/39,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.590666+00:00,2026-07-17T19:43:34.590666+00:00,,,,
GitHub,GitHub,[Windows App] Sandbox process outlives completed subagent and continues consuming memory,https://github.com/openai/codex/issues/33894,https://github.com/openai/codex/issues/33894,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:34.590666+00:00,2026-07-17T19:43:34.590666+00:00,,,,
GitHub,GitHub,"ISSUE: triage-issue has no scope-membership check — in-scope issues of an open unit must resolve on that unit's branch (fix-in-unit route, incremental replan)",https://github.com/gtrabanco/agentic-workflow/issues/87,https://github.com/gtrabanco/agentic-workflow/issues/87,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,"Funnel string-pulling: hug the clearance-grown terrain boundary along straightaways, not just at corners",https://github.com/Lacaedemon/sparta/issues/944,https://github.com/Lacaedemon/sparta/issues/944,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,feat(escalation): per-step retries with terminal state (RFC 0006),https://github.com/Heva-Co/piro/pull/182,https://github.com/Heva-Co/piro/pull/182,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,Fix: duplicate items in cart,https://github.com/mariohbrino/sleepoutsidewdd330/pull/31,https://github.com/mariohbrino/sleepoutsidewdd330/pull/31,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,"Working on #6, Hello World in Node express",https://github.com/Solracs/vibecoding-security-benchmark/pull/8,https://github.com/Solracs/vibecoding-security-benchmark/pull/8,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,Add PWA support,https://github.com/yash91sharma/billa-gates/issues/2,https://github.com/yash91sharma/billa-gates/issues/2,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,feat: probe-band-links v3 — engine-agnostic web-search fallback,https://github.com/BreakableHoodie/settimesdotca/pull/629,https://github.com/BreakableHoodie/settimesdotca/pull/629,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,[SM] Dividir falas entre os 28 membros da equipe,https://github.com/Portal-Conecta/gestao-sm/issues/22,https://github.com/Portal-Conecta/gestao-sm/issues/22,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,ISSUE: triage-issue fix-now on an open unit bypasses the fold ledger — append a provenance-marked row so fold-findings runs one queue,https://github.com/gtrabanco/agentic-workflow/issues/86,https://github.com/gtrabanco/agentic-workflow/issues/86,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,ID field,https://github.com/gacsilva2005/API-rest-learning/pull/7,https://github.com/gacsilva2005/API-rest-learning/pull/7,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
GitHub,GitHub,[Auto-Trace] 🛡️ Sentinel: [CRITICAL] Fix DoS via memory exhaustion in S3 list handler,https://github.com/alsotoes/momo/issues/295,https://github.com/alsotoes/momo/issues/295,global,unknown,unknown,unknown,,,,,,,,,,true,discovered,2026-07-17T19:43:35.402524+00:00,2026-07-17T19:43:35.402524+00:00,,,,
